committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,committee_name,entity_type,entity_type_desc,unused_contbr_id,contributor_prefix,contributor_name,recipient_committee_type,recipient_committee_org_type,recipient_committee_designation,contributor_first_name,contributor_middle_name,contributor_last_name,contributor_suffix,contributor_street_1,contributor_street_2,contributor_city,contributor_state,contributor_zip,contributor_employer,contributor_occupation,contributor_id,receipt_type,receipt_type_desc,receipt_type_full,memo_code,memo_code_full,contribution_receipt_date,contribution_receipt_amount,contributor_aggregate_ytd,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,donor_committee_name,national_committee_nonfederal_account,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_name,filing_form,link_id,is_individual,memo_text,two_year_transaction_period,schedule_type,increased_limit,sub_id,pdf_url,line_number_label
C00390724,WALBERG FOR CONGRESS,2019,Q2,202010139285508595,11C,A85671113D92F4F709AD,1447204,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-05-29 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-11-05 05:28:10.263,,,,F3,4101420201857497252,f,,2020,SA,,4110520201890771636,http://docquery.fec.gov/cgi-bin/fecimg/?202010139285508595,Contributions From Other Political Committees
C00398644,MCNERNEY FOR CONGRESS,2020,Q3,202010159294604549,11C,7640641,1451084,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-08-28 00:00:00,1500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-11-05 05:58:43.018,,,,F3,4101620201857654860,f,,2020,SA,,4110520201891102906,http://docquery.fec.gov/cgi-bin/fecimg/?202010159294604549,Contributions From Other Political Committees
C00691154,BELIEVE IN AMERICA PAC,2020,12G,202010229336414741,12,SA12.6497,1464103,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18J,MEMO (FILER'S % OF CONTRIBUTION GIVEN TO JOIN,JFC TRANSFER-TEAM MITT,X,,2019-05-07 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-12-04 04:28:30.543,,,,F3X,4102420201885421326,f,,2020,SA,,4120420201964412855,http://docquery.fec.gov/cgi-bin/fecimg/?202010229336414741,Transfers from Authorized Committees
C00451336,RICHMOND FOR CONGRESS,2019,Q3,202011059336970518,11C,3620960,1471583,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-09-27 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-11-08 03:54:30.481,,,,F3,4110520201891168154,f,,2020,SA,,4110820201893019930,http://docquery.fec.gov/cgi-bin/fecimg/?202011059336970518,Contributions From Other Political Committees
C00697730,CORNYN MAJORITY TEXAS,2020,Q3,202010159295067042,11C,SA11C.409132,1451765,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,N,,J,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,CONTRIBUTION,,,2020-07-15 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-11-08 03:56:05.214,,,,F3X,4101620201857667848,f,,2020,SA,,4110820201893066106,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295067042,Contributions From Other Political Committees
C00430991,FRIENDS FOR GREGORY MEEKS,2020,12G,202010229335382050,11C,C12092811,1463274,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2020-10-13 00:00:00,2500.00,3500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-11-10 03:59:43.84,,,,F3,4102420201885410148,f,,2020,SA,,4111020201893409304,http://docquery.fec.gov/cgi-bin/fecimg/?202010229335382050,Contributions From Other Political Committees
C00558213,DEBBIE DINGELL FOR CONGRESS,2020,Q2,202010159295861403,11C,VNJ6RMTRS98,1452879,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-04-20 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-11-12 03:47:16.229,,,,F3,4101620201858578457,f,,2020,SA,,4111120201899879309,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295861403,Contributions From Other Political Committees
C00558213,DEBBIE DINGELL FOR CONGRESS,2020,Q2,202010159295861403,11C,VNJ6RN236A3,1452879,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-05-28 00:00:00,1000.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-11-12 03:47:16.229,,,,F3,4101620201858578457,f,,2020,SA,,4111120201899879310,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295861403,Contributions From Other Political Committees
C00289603,LOFGREN FOR CONGRESS,2020,30G,202012039338173427,11C,2501909,1478401,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,700 13TH ST NW,STE 600,WASHINGTON,DC,200055998,,,C00328369,,,,,,2020-10-30 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-12-12 03:52:39.034,,,,F3,4120420201963420368,f,,2020,SA,,4121220201972691026,http://docquery.fec.gov/cgi-bin/fecimg/?202012039338173427,Contributions From Other Political Committees
C00438697,LATTA FOR CONGRESS,2020,Q3,202010159295389338,11C,A45DE50F6BBE84AB78A8,1452229,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-08-28 00:00:00,2000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-11-18 18:06:56.902,,,,F3,4101620201858578189,f,,2020,SA,,4111720201940079596,http://docquery.fec.gov/cgi-bin/fecimg/?202010159295389338,Contributions From Other Political Committees
C00312017,KIND FOR CONGRESS COMMITTEE,2020,30G,202012039340803711,11C,3176874,1480317,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNET PAC,H,,P,,,,,2600 E BAYSHORE RD,FL 1,PALO ALTO,CA,943033241,,,C00328369,,,,,,2020-10-30 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNET PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2021-01-01 04:00:47.386,,,,F3,4120420201963420795,f,,2020,SA,,4010120211988986901,https://docquery.fec.gov/cgi-bin/fecimg/?202012039340803711,Contributions From Other Political Committees
C00255562,FRIENDS OF JIM CLYBURN,2020,Q3,202010159294603623,11C,C11044305,1451075,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2020-08-28 00:00:00,2500.00,7500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-11-20 08:59:20.997,,,,F3,4101620201857654855,f,,2020,SA,,4111920201958427497,http://docquery.fec.gov/cgi-bin/fecimg/?202010159294603623,Contributions From Other Political Committees
C00539825,CAPITO FOR WEST VIRGINIA,2020,Q3,202010159294561909,11C,SA11C.65319,1450945,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 EADS ST S,,ARLINGTON,VA,222023028,,,C00375048,,,CONTRIBUTION,,,2020-09-25 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,A,ADD,ITEMIZED RECEIPTS,2020-11-20 09:46:05.538,,,,F3,4101620201857654820,f,,2020,SA,,4111920201958032149,http://docquery.fec.gov/cgi-bin/fecimg/?202010159294561909,Contributions From Other Political Committees
C00451336,RICHMOND FOR CONGRESS,2020,Q3,202012039339783188,11C,9850519,1479765,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-08-28 00:00:00,3000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-12-14 03:47:50.475,,,,F3,4120420201963420660,f,,2020,SA,,4121420201973950877,http://docquery.fec.gov/cgi-bin/fecimg/?202012039339783188,Contributions From Other Political Committees
C00495887,TOMORROW IS MEANINGFUL PAC,2019,YE,202103259442261318,11C,SA11C.4562,1506375,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,CONTRIBUTION,,,2019-12-20 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2021-03-29 13:48:22.309,,,,F3X,4032920211268935003,f,,2020,SA,,4032920211269071848,https://docquery.fec.gov/cgi-bin/fecimg/?202103259442261318,Contributions From Other Political Committees
C00437889,PETERS FOR MICHIGAN,2019,YE,202102099427198141,11C,VSH8GJQ1DR0,1499263,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-11-22 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2021-02-26 04:02:42.297,,,,F3,4020920211123469012,f,,2020,SA,,4022620211189198393,https://docquery.fec.gov/cgi-bin/fecimg/?202102099427198141,Contributions From Other Political Committees
C00289603,LOFGREN FOR CONGRESS,2020,Q1,202104279445511776,11C,1745383,1514539,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-03-03 00:00:00,3000.00,3000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2021-05-07 04:53:43.872,,,,F3,4042820211279192009,f,,2020,SA,,4050720211286974540,https://docquery.fec.gov/cgi-bin/fecimg/?202104279445511776,Contributions From Other Political Committees
C00498873,TONY CARDENAS FOR CONGRESS,2020,Q1,202104279445512315,11C,VN8VHMS6QT2,1514563,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2020-03-31 00:00:00,1000.00,3500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC (CTAPAC),,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2021-05-07 04:53:48.475,,,,F3,4042820211279192014,f,,2020,SA,,4050720211286975497,https://docquery.fec.gov/cgi-bin/fecimg/?202104279445512315,Contributions From Other Political Committees
C00027466,NRSC,2020,M3,202104289445532350,11C,SA11C.14805214,1514633,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Y,,U,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,CONTRIBUTION,,,2020-02-12 00:00:00,15000.00,15000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2021-05-08 05:05:09.238,,,,F3X,4042820211279289013,f,,2020,SA,,4050820211290338302,https://docquery.fec.gov/cgi-bin/fecimg/?202104289445532350,Contributions From Other Political Committees
C00577353,BARRAGAN FOR CONGRESS,2019,YE,202107159451376797,11C,VR00TMRS5M0,1526850,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-12-19 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2021-07-22 04:53:16.672,,,,F3,4071620211320721609,f,,2020,SA,,4072220211321747335,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451376797,Contributions From Other Political Committees
C00255562,FRIENDS OF JIM CLYBURN,2019,Q3,201910159163906359,11C,C11015641,1357480,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2019-09-30 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2019-10-26 03:51:14.376,,,,F3,4101520191674203178,f,,2020,SA,,4102520191675533095,http://docquery.fec.gov/cgi-bin/fecimg/?201910159163906359,Contributions From Other Political Committees
C00669358,SCANLON FOR CONGRESS,2019,Q3,201910159164703312,11C,VVBMXNW5926,1358824,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-07-01 00:00:00,200.00,200.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2019-10-26 03:51:37.313,,,,F3,4101620191674360340,f,* IN-KIND: EVENT SPACE,2020,SA,,4102520191675539780,http://docquery.fec.gov/cgi-bin/fecimg/?201910159164703312,Contributions From Other Political Committees
C00226928,PALLONE FOR CONGRESS,2019,Q3,201910159164591668,11C,11C-000044216,1358620,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDEARL PAC,H,,P,,,,,400 CAPITOL MALL,,SACRAMENTO,CA,95814,,,C00328369,,,,,,2019-09-17 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDEARL PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2019-10-28 03:37:55.625,,,,F3,4101620191674360178,f,,2020,SA,,4102720191675698615,http://docquery.fec.gov/cgi-bin/fecimg/?201910159164591668,Contributions From Other Political Committees
C00438697,LATTA FOR CONGRESS,2019,Q3,201910159164590461,11C,A819D2EEFFFD1440999E,1358611,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-09-30 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2019-10-30 03:58:01.68,,,,F3,4101620191674360171,f,,2020,SA,,4102920191676027736,http://docquery.fec.gov/cgi-bin/fecimg/?201910159164590461,Contributions From Other Political Committees
C00475392,CHRIS COONS FOR DELAWARE,2019,YE,202001309182502581,11C,VPFATSGRS56,1375951,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,S,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,,,,,,2019-10-08 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-01 04:09:32.363,,,,F3,4013020201686125366,f,,2020,SA,,4013120201686326461,http://docquery.fec.gov/cgi-bin/fecimg/?202001309182502581,Contributions From Other Political Committees
C00495952,SCHNEIDER FOR CONGRESS,2019,YE,202001319185113020,11C,VR03HMRQBW8,1379004,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-12-19 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-08 03:53:25.525,,,,F3,4020220201686493211,f,,2020,SA,,4020720201687749686,http://docquery.fec.gov/cgi-bin/fecimg/?202001319185113020,Contributions From Other Political Committees
C00629659,JIMMY GOMEZ FOR CONGRESS,2019,YE,202001319185629894,11C,VTEBNXZN970,1379366,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-12-16 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-11 04:00:11.139,,,,F3,4020120201686378174,f,,2020,SA,,4021020201688337847,http://docquery.fec.gov/cgi-bin/fecimg/?202001319185629894,Contributions From Other Political Committees
C00434191,HIMES FOR CONGRESS,2019,YE,202001319185919291,11C,VVC6RQGYYC6,1379687,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-12-31 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-11 04:01:03.63,,,,F3,4020120201686378337,f,,2020,SA,,4021020201688356350,http://docquery.fec.gov/cgi-bin/fecimg/?202001319185919291,Contributions From Other Political Committees
C00620443,STEPHANIE MURPHY FOR CONGRESS,2019,YE,202001319184870771,11C,VSH9EJV7ZD3,1378663,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-12-27 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-12 03:52:45.768,,,,F3,4013120201686185980,f,,2020,SA,,4021120201688774787,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184870771,Contributions From Other Political Committees
C00200584,UPTON FOR ALL OF US,2019,YE,202001319185220962,11C,A49E4E2BDB726481A969,1379184,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY  ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-11-25 00:00:00,2500.00,3500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY  ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-19 03:41:49.742,,,,F3,4020220201686493289,f,,2020,SA,,4021820201692704877,http://docquery.fec.gov/cgi-bin/fecimg/?202001319185220962,Contributions From Other Political Committees
C00503052,JEFFRIES FOR CONGRESS,2019,YE,202001309184041484,11C,2698906,1376049,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST 1919 SOUTH EADS ST,,ARLINGTON,VA,22202,,,C00375048,,,,,,2019-12-27 00:00:00,2500.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-15 04:01:36.811,,,,F3,4013020201686125383,f,,2020,SA,,4021420201690808136,http://docquery.fec.gov/cgi-bin/fecimg/?202001309184041484,Contributions From Other Political Committees
C00392738,HOOPS PAC,2019,YE,202001299182392943,12,VPFBKSGRX11,1374962,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18J,MEMO (FILER'S % OF CONTRIBUTION GIVEN TO JOIN,,X,,2019-09-30 00:00:00,1000.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-02-20 04:15:51.749,,VPFBKSFVYJ7,SA12,F3X,4012920201686032644,f,* 09/30/19 WYDEN FOR OREGON TRANSFER,2020,SA,,4021920201693117658,http://docquery.fec.gov/cgi-bin/fecimg/?202001299182392943,Transfers from Authorized Committees
C00436998,WYDEN FOR OREGON,2019,YE,202001299182392207,11C,SA11C.8188,1374929,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,N,,J,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2019-09-30 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-02-20 04:16:25.831,,,,F3X,4012920201686032620,f,,2020,SA,,4021920201693120784,http://docquery.fec.gov/cgi-bin/fecimg/?202001299182392207,Contributions From Other Political Committees
C00436998,WYDEN FOR OREGON,2019,YE,202001299182392207,11C,SA11C.8219,1374929,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,N,,J,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2019-12-31 00:00:00,1500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2020-02-20 04:16:25.831,,,,F3X,4012920201686032620,f,,2020,SA,,4021920201693120785,http://docquery.fec.gov/cgi-bin/fecimg/?202001299182392207,Contributions From Other Political Committees
C00654079,ANTHONY GONZALEZ FOR CONGRESS,2019,Q2,202001299182323266,11C,A3BB2DEBD7D854A9BAD0,1374540,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,,,,,,2019-06-28 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED RECEIPTS,2020-02-21 04:08:16.942,,,,F3,4012920201686027219,f,,2020,SA,,4022020201693246560,http://docquery.fec.gov/cgi-bin/fecimg/?202001299182323266,Contributions From Other Political Committees
C00446906,KURT SCHRADER FOR CONGRESS,2019,YE,202001309184046156,11C,C23491466,1376078,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,,,,,,2019-10-03 00:00:00,1000.00,2000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED RECEIPTS,2020-02-21 04:14:48.532,,,,F3,4013020201686125386,f,,2020,SA,,4022020201693305896,http://docquery.fec.gov/cgi-bin/fecimg/?202001309184046156,Contributions From Other Political Committees
