committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,committee_name,entity_type,entity_type_desc,unused_contbr_id,contributor_prefix,contributor_name,recipient_committee_type,recipient_committee_org_type,recipient_committee_designation,contributor_first_name,contributor_middle_name,contributor_last_name,contributor_suffix,contributor_street_1,contributor_street_2,contributor_city,contributor_state,contributor_zip,contributor_employer,contributor_occupation,contributor_id,receipt_type,receipt_type_desc,receipt_type_full,memo_code,memo_code_full,contribution_receipt_date,contribution_receipt_amount,contributor_aggregate_ytd,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,donor_committee_name,national_committee_nonfederal_account,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_name,filing_form,link_id,is_individual,memo_text,two_year_transaction_period,schedule_type,increased_limit,sub_id,pdf_url,line_number_label
C00226928,PALLONE FOR CONGRESS,2022,Q2,202207159521572151,11C,11C-000048113,1614982,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,,SACRAMENTO,CA,95814,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-06-07 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2022-08-04 03:59:03.978,,,,F3,4071520221540559355,f,,2022,SA,,4080320221553957383,https://docquery.fec.gov/cgi-bin/fecimg/?202207159521572151,Contributions From Other Political Committees
C00646844,CINDY AXNE FOR CONGRESS,2022,Q2,202209199528553961,11C,2929165,1630563,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-06-07 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2022-09-22 03:36:06.872,,2929165E,SA11C,F3,4091920221576017016,f,* EARMARKED CONTRIBUTION: SEE BELOW,2022,SA,,4092120221576317652,https://docquery.fec.gov/cgi-bin/fecimg/?202209199528553961,Contributions From Other Political Committees
C00409003,HEARTLAND VALUES PAC,2022,Q2,202207159521536463,11C,A0D692D88E5194AF69B7,1614825,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2022-06-02 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2022-07-28 03:36:22.848,,,,F3X,4071520221540568710,f,,2022,SA,,4072720221552467315,https://docquery.fec.gov/cgi-bin/fecimg/?202207159521536463,Contributions From Other Political Committees
C00446906,KURT SCHRADER FOR CONGRESS,2022,Q2,202207149518465279,11C,2678719,1610963,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-05-17 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2022-07-29 03:42:35.196,,,,F3,4071420221540340182,f,"CONTRIBUTION MADE 5/17/2022 FOR PRIMARY 2022, RECEIVED 5/18/2022",2022,SA,,4072820221553277634,https://docquery.fec.gov/cgi-bin/fecimg/?202207149518465279,Contributions From Other Political Committees
C00443580,LUMMIS FOR WYOMING INC.,2022,Q3,202210139532198499,11C,A753D357623E54D9DB2C,1638050,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-09-29 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2026,,PRIMARY,2026,A,ADD,ITEMIZED RECEIPTS,2022-10-26 03:36:02,,,,F3,4101420221588146007,f,,2022,SA,,4102520221590915055,https://docquery.fec.gov/cgi-bin/fecimg/?202210139532198499,Contributions From Other Political Committees
C00409730,NEW DEMOCRAT COALITION ACTION FUND,2021,M2,202102189428324037,11C,C11530817,1500695,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,Q,"",U,,,,,"700 13TH STREET, NW",SUITE 600,WASHINGTON,DC,20005,,,C00328369,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2021-01-22 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2021-02-26 04:23:28.401,,,,F3X,4021920211158262153,f,,2022,SA,,4022620211189226346,https://docquery.fec.gov/cgi-bin/fecimg/?202102189428324037,Contributions From Other Political Committees
C00409730,NEW DEMOCRAT COALITION ACTION FUND,2021,M6,202106189449474562,11C,C11532799,1520914,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,"",U,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2021-05-24 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2021-06-23 05:02:26.203,,,,F3X,4061920211309407287,f,,2022,SA,,4062320211309659353,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449474562,Contributions From Other Political Committees
C00075820,NRCC,2022,M4,202208049525129985,12,SA12.23982868,1621533,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Y,,U,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,18J,MEMO (FILER'S % OF CONTRIBUTION GIVEN TO JOIN,TRANSFER,X,,2022-01-21 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2022-08-13 03:39:26.689,,SA12.23982843,SA12,F3X,4080420221555652070,f,JFC ATTRIB: BUCKEYE VICTORY FUND,2022,SA,,4081220221564156283,https://docquery.fec.gov/cgi-bin/fecimg/?202208049525129985,Transfers from Authorized Committees
C00657304,STANTON FOR CONGRESS,2022,Q2,202207159521388655,11C,VNW42M8NFM1,1613905,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,1545,SACRAMENTO,CA,958144407,,,C00328369,15E,EARMARKED CONTRIBUTION,,,,2022-06-01 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2022-07-29 03:36:39.072,,VNW42M8NFM1E,SA11C,F3,4071520221540558890,t,* EARMARKED CONTRIBUTION: SEE BELOW,2022,SA,,4072820221553027702,https://docquery.fec.gov/cgi-bin/fecimg/?202207159521388655,Contributions From Other Political Committees
C00408534,BILIRAKIS FOR CONGRESS,2022,Q2,202207159518671232,11C,A0B92317AD4864880A28,1612772,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK FEDERAL (TECHNET) PAC,H,"",P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-06-15 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK FEDERAL (TECHNET) PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2022-08-04 04:07:40.791,,,,F3,4071520221540558431,f,,2022,SA,,4080320221555636522,https://docquery.fec.gov/cgi-bin/fecimg/?202207159518671232,Contributions From Other Political Committees
C00409730,NEW DEMOCRAT COALITION ACTION FUND,2022,M2,202202189491785790,11C,11457526,1570385,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,Q,"",U,,,,,700 13TH ST NW,STE 600,WASHINGTON,DC,200055998,,,C00328369,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2022-01-04 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P,,PRIMARY,,A,ADD,ITEMIZED RECEIPTS,2022-03-04 04:16:28.414,,,,F3X,4021820221409065367,f,,2022,SA,,4030320221458619481,https://docquery.fec.gov/cgi-bin/fecimg/?202202189491785790,Contributions From Other Political Committees
C00545749,EMMER FOR CONGRESS,2022,Q1,202204149496143827,11C,SA11C.209787,1582779,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,"",P,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),CONTRIBUTION,,,2022-02-24 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2022-05-06 03:52:53.626,,,,F3,4041420221470746247,f,,2022,SA,,4050520221474847405,https://docquery.fec.gov/cgi-bin/fecimg/?202204149496143827,Contributions From Other Political Committees
C00409730,NEW DEMOCRAT COALITION ACTION FUND,2022,M7,202209229531810746,11C,12540954,1632173,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,Q,,U,,,,,700 13TH ST NW,STE 600,WASHINGTON,DC,200055998,,,C00328369,,,,X,,2022-06-01 00:00:00,1000.00,5000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,,,,,N,NO CHANGE,ITEMIZED RECEIPTS,2022-09-24 03:36:57.228,,,,F3X,4092220221576438017,f,EARMARKED FOR ELAINE FOR CONGRESS CONDUIT CONTRIBUTION,2022,SA,,4092320221576614224,https://docquery.fec.gov/cgi-bin/fecimg/?202209229531810746,Contributions From Other Political Committees
C00409730,NEW DEMOCRAT COALITION ACTION FUND,2022,M7,202209229531810745,11C,12540953,1632173,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,Q,,U,,,,,700 13TH ST NW,STE 600,WASHINGTON,DC,200055998,,,C00328369,,,,X,,2022-06-01 00:00:00,1000.00,5000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,,,,,N,NO CHANGE,ITEMIZED RECEIPTS,2022-09-24 03:36:57.228,,,,F3X,4092220221576438017,f,EARMARKED FOR ANGIE CRAIG FOR CONGRESS CONDUIT CONTRIBUTION,2022,SA,,4092320221576614223,https://docquery.fec.gov/cgi-bin/fecimg/?202209229531810745,Contributions From Other Political Committees
C00409730,NEW DEMOCRAT COALITION ACTION FUND,2022,M7,202209229531810744,11C,12540947,1632173,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,Q,,U,,,,,700 13TH ST NW,STE 600,WASHINGTON,DC,200055998,,,C00328369,,,,X,,2022-06-01 00:00:00,1000.00,5000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,,,,,N,NO CHANGE,ITEMIZED RECEIPTS,2022-09-24 03:36:57.227,,,,F3X,4092220221576438017,f,EARMARKED FOR STANTON FOR CONGRESS CONDUIT CONTRIBUTION,2022,SA,,4092320221576614220,https://docquery.fec.gov/cgi-bin/fecimg/?202209229531810744,Contributions From Other Political Committees
C00409730,NEW DEMOCRAT COALITION ACTION FUND,2022,M7,202209229531810745,11C,12540948,1632173,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,Q,,U,,,,,700 13TH ST NW,STE 600,WASHINGTON,DC,200055998,,,C00328369,,,,X,,2022-06-01 00:00:00,1000.00,5000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,,,,,N,NO CHANGE,ITEMIZED RECEIPTS,2022-09-24 03:36:57.228,,,,F3X,4092220221576438017,f,EARMARKED FOR CINDY AXNE FOR CONGRESS CONDUIT CONTRIBUTION,2022,SA,,4092320221576614221,https://docquery.fec.gov/cgi-bin/fecimg/?202209229531810745,Contributions From Other Political Committees
C00409730,NEW DEMOCRAT COALITION ACTION FUND,2022,M7,202209229531810745,11C,12540950,1632173,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,Q,,U,,,,,700 13TH ST NW,STE 600,WASHINGTON,DC,200055998,,,C00328369,,,,X,,2022-06-01 00:00:00,1000.00,5000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,,,,,N,NO CHANGE,ITEMIZED RECEIPTS,2022-09-24 03:36:57.228,,,,F3X,4092220221576438017,f,EARMARKED FOR SHARICE FOR CONGRESS CONDUIT CONTRIBUTION,2022,SA,,4092320221576614222,https://docquery.fec.gov/cgi-bin/fecimg/?202209229531810745,Contributions From Other Political Committees
C00473827,FRIENDS OF MIKE LEE INC,2021,Q2,202107159451535644,11C,A61CAB3C5EF114BCA9ED,1527385,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-04-14 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,C2022,CONVENTION,CONVENTION,2022,A,ADD,ITEMIZED RECEIPTS,2021-08-04 04:56:24.702,,,,F3,4071620211320721908,f,,2022,SA,,4080420211324572572,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451535644,Contributions From Other Political Committees
C00647339,CURTIS FOR CONGRESS,2022,Q2,202304149580525408,11C,A-70206,1699069,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,95814,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-06-24 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2023-04-28 04:06:05,,,,F3,4041420231741441544,f,,2022,SA,,4042720231744864146,https://docquery.fec.gov/cgi-bin/fecimg/?202304149580525408,Contributions From Other Political Committees
C00575548,CATHERINE CORTEZ MASTO FOR SENATE,2021,YE,202204159496880384,11C,3592036,1586341,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-12-06 00:00:00,1000.00,3500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2022-05-14 03:46:51.931,,,,F3,4041520221470811319,f,,2022,SA,,4051320221485000652,https://docquery.fec.gov/cgi-bin/fecimg/?202204159496880384,Contributions From Other Political Committees
C00409219,MATSUI FOR CONGRESS,2022,12P,202208249528239056,11C,2477780,1627049,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,H,,P,,,,,400 CAPITOL MALL,STE 1545,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-05-07 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED RECEIPTS,2022-08-26 03:36:00.771,,,,F3,4082420221565991003,f,,2022,SA,,4082520221566200579,https://docquery.fec.gov/cgi-bin/fecimg/?202208249528239056,Contributions From Other Political Committees
C00575548,CATHERINE CORTEZ MASTO FOR SENATE,2021,Q3,202204159496868840,11C,3542943,1586284,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,"",P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2021-09-29 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2022,,PRIMARY,2022,A,ADD,ITEMIZED RECEIPTS,2022-05-14 03:46:05.665,,,,F3,4041520221470811292,f,,2022,SA,,4051320221484970605,https://docquery.fec.gov/cgi-bin/fecimg/?202204159496868840,Contributions From Other Political Committees
C00606939,ROSEN FOR NEVADA,2022,Q2,202306289582409763,11C,5030889,1709067,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-06-02 00:00:00,1000.00,3500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2024,,PRIMARY,2024,A,ADD,ITEMIZED RECEIPTS,2023-06-30 04:07:01,,,,F3,4062820231752618026,f,,2022,SA,,4062920231752726653,https://docquery.fec.gov/cgi-bin/fecimg/?202306289582409763,Contributions From Other Political Committees
C00308676,WYDEN FOR SENATE,2022,Q3,202210139532197281,11C,VPFBKTC5CH8,1638001,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNET PAC,S,,P,,,,,700 13TH ST NW,STE 600,WASHINGTON,DC,200055998,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-09-13 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,TECHNET PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-10-17 03:35:44,,,,F3,4101320221588034165,f,,2022,SA,,4101620221588359635,https://docquery.fec.gov/cgi-bin/fecimg/?202210139532197281,Contributions From Other Political Committees
C00575548,CATHERINE CORTEZ MASTO FOR SENATE,2022,Q3,202304159580713877,11C,4237068,1699757,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-09-29 00:00:00,4500.00,9500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2023-04-29 04:06:00,,,,F3,4041520231742619342,f,,2022,SA,,4042820231745196268,https://docquery.fec.gov/cgi-bin/fecimg/?202304159580713877,Contributions From Other Political Committees
C00575548,CATHERINE CORTEZ MASTO FOR SENATE,2022,Q2,202304159580654939,11C,3901851,1699752,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,S,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-06-30 00:00:00,500.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2023-04-29 04:06:00,,,,F3,4041520231742619330,f,,2022,SA,,4042820231745821664,https://docquery.fec.gov/cgi-bin/fecimg/?202304159580654939,Contributions From Other Political Committees
C00495887,TOMORROW IS MEANINGFUL PAC,2022,Q2,202209299532007423,11C,SA11C.6065,1632749,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,,D,,,,,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,,,C00375048,18K,CONTRIBUTION RECEIVED FROM REGISTERED FILER,,,,2022-05-11 00:00:00,5000.00,5000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED RECEIPTS,2022-10-01 03:34:07.265,,,,F3X,4092920221585954001,f,,2022,SA,,4093020221586023890,https://docquery.fec.gov/cgi-bin/fecimg/?202209299532007423,Contributions From Other Political Committees
C00458976,TERRI SEWELL FOR CONGRESS,2022,Q3,202210159533139658,11C,VVBMYXJC5T9,1641725,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-08-04 00:00:00,1000.00,1000.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-10-27 03:36:16,,,,F3,4101520221588290578,f,,2022,SA,,4102620221592294906,https://docquery.fec.gov/cgi-bin/fecimg/?202210159533139658,Contributions From Other Political Committees
C00629659,JIMMY GOMEZ FOR CONGRESS,2022,Q3,202210159537269435,11C,VTEBN12TJTG1,1642855,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-09-29 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-10-28 03:36:16,,,,F3,4101620221588312207,f,,2022,SA,,4102720221592608785,https://docquery.fec.gov/cgi-bin/fecimg/?202210159537269435,Contributions From Other Political Committees
C00674259,DR JOHN JOYCE FOR CONGRESS,2022,YE,202301319575444666,11C,A4B7127B0C0EB4674B8B,1684724,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-12-30 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,P2024,,PRIMARY,2024,A,ADD,ITEMIZED RECEIPTS,2023-02-07 04:06:04,,,,F3,4013120231721268515,f,,2022,SA,,4020620231722562377,https://docquery.fec.gov/cgi-bin/fecimg/?202301319575444666,Contributions From Other Political Committees
C00459255,"FRIENDS OF TODD YOUNG, INC.",2022,Q3,202301309575190951,11C,SA11C.146898,1682563,,PAC,POLITICAL ACTION COMMITTEE,C00328369,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,S,,P,,,,,400 CAPITOL MALL,,SACRAMENTO,CA,958144434,,,C00328369,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),CONTRIBUTION,,,2022-09-30 00:00:00,1500.00,1500.00,,,,,,,,,,,,,,,,,,,,TECHNOLOGY NETWORK (TECHNET) FEDERAL PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2023-02-01 04:05:55,,,,F3,4013020231720904219,f,,2022,SA,,4013120231721604639,https://docquery.fec.gov/cgi-bin/fecimg/?202301309575190951,Contributions From Other Political Committees
C00539866,ROBIN KELLY FOR CONGRESS,2022,Q3,202210159537062563,11C,VPFDRQE0FS2,1642499,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-09-29 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-11-03 03:36:07,,,,F3,4101620221588312022,f,,2022,SA,,4110220221604176389,https://docquery.fec.gov/cgi-bin/fecimg/?202210159537062563,Contributions From Other Political Committees
C00435099,BILL FOSTER FOR CONGRESS,2022,Q3,202210149532348549,11C,3157715,1639217,,PAC,POLITICAL ACTION COMMITTEE,C00375048,,CONSUMER TECHNOLOGY ASSOCIATION PAC,H,,P,,,,,1919 S EADS ST,,ARLINGTON,VA,222023028,,,C00375048,15K,CONTRIBUTION RECEIVED FROM REGISTERED FILER (CANDIDATES),,,,2022-08-30 00:00:00,2500.00,2500.00,,,,,,,,,,,,,,,,,,,,CONSUMER TECHNOLOGY ASSOCIATION PAC,,G2022,,GENERAL,2022,A,ADD,ITEMIZED RECEIPTS,2022-10-29 03:36:35,,,,F3,4101420221588146321,f,,2022,SA,,4102820221592691174,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532348549,Contributions From Other Political Committees
